2022-10-26	Miami	326.68261389583546	326.6826138958354
2022-10-26	Toronto	589.1089108910893	539.6039603960396
2022-10-26	Philadelphia	326.6826138958355	326.6826138958354
2022-10-26	Utah	539.6039603960398	500.0
2022-10-26	Houston	326.6826138958355	326.68261389583535
2022-10-27	Brooklyn	341.1572052401749	352.0742358078603
2022-10-27	Dallas	326.6826138958355	326.68261389583535
2022-10-27	Golden State	335.6986899563321	300.21834061135377
2022-10-27	Miami	326.6826138958355	326.68261389583535
2022-10-27	Oklahoma City	322.05240174672514	300.21834061135377
2022-10-27	LA Clippers	326.6826138958355	326.68261389583535
2022-10-27	Sacramento	300.21834061135394	341.1572052401747
2022-10-27	Memphis	326.6826138958356	326.68261389583535
2022-10-28	Boston	387.27959697733024	415.6171284634761
2022-10-28	Cleveland	326.6826138958356	326.68261389583535
2022-10-28	Denver	368.38790931989956	318.01007556675063
2022-10-28	Utah	326.6826138958356	326.68261389583535
2022-10-28	Detroit	352.64483627204055	428.2115869017632
2022-10-28	Atlanta	326.6826138958356	326.68261389583535
2022-10-28	Milwaukee	374.68513853904307	340.05037783375315
2022-10-28	New York	326.6826138958356	326.6826138958354
2022-10-28	Minnesota	349.49622166246877	321.1586901763224
2022-10-28	LA Lakers	326.6826138958356	326.68261389583535
2022-10-28	Orlando	355.79345088161233	292.82115869017633
2022-10-28	Charlotte	326.6826138958356	326.68261389583535
2022-10-28	Phoenix	390.4282115869021	349.49622166246854
2022-10-28	New Orleans	326.6826138958356	326.68261389583535
2022-10-28	Portland	393.57682619647386	349.49622166246854
2022-10-28	Houston	326.6826138958356	326.68261389583535
2022-10-28	San Antonio	406.171284634761	390.42821158690174
2022-10-28	Chicago	326.68261389583563	326.68261389583535
2022-10-28	Toronto	283.37531486146116	352.64483627204027
2022-10-28	Philadelphia	326.68261389583563	326.68261389583535
2022-10-28	Washington	368.38790931989956	399.8740554156171
2022-10-28	Indiana	326.68261389583563	326.68261389583535
2022-10-29	Brooklyn	250.64822817631824	270.0950734658599
2022-10-29	Indiana	326.68261389583563	326.68261389583535
2022-10-29	Chicago	235.52290406223005	246.32670700086425
2022-10-29	Philadelphia	326.68261389583563	326.6826138958354
2022-10-29	Charlotte	259.2912705272257	244.1659464131374
2022-10-29	Golden State	326.68261389583563	326.6826138958354
2022-10-29	Dallas	239.84442523768382	252.8089887640449
2022-10-29	Oklahoma City	326.68261389583563	326.6826138958354
2022-10-29	Milwaukee	265.7735522904063	248.48746758859116
2022-10-29	Atlanta	326.68261389583563	326.6826138958354
2022-10-29	Sacramento	257.1305099394989	244.1659464131374
2022-10-29	Miami	326.68261389583563	326.68261389583535
2022-10-29	Utah	267.93431287813326	265.77355229040614
2022-10-29	Memphis	326.68261389583563	326.68261389583535
2022-10-30	Boston	328.6384976525824	275.8215962441314
2022-10-30	Washington	326.68261389583563	326.68261389583535
2022-10-30	Cleveland	355.0469483568078	316.9014084507042
2022-10-30	New York	326.68261389583563	326.68261389583535
2022-10-30	Dallas	334.5070422535213	308.09859154929575
2022-10-30	Orlando	326.68261389583563	326.6826138958354
2022-10-30	Detroit	375.5868544600941	334.50704225352104
2022-10-30	Golden State	326.68261389583574	326.6826138958354
2022-10-30	LA Clippers	267.0187793427231	328.6384976525819
2022-10-30	New Orleans	326.6826138958358	326.6826138958354
2022-10-30	LA Lakers	355.0469483568078	322.769953051643
2022-10-30	Denver	326.6826138958358	326.68261389583535
2022-10-30	Phoenix	363.8497652582162	319.83568075117347
2022-10-30	Houston	326.6826138958358	326.68261389583535
2022-10-30	San Antonio	313.967136150235	287.55868544600924
2022-10-30	Minnesota	326.6826138958358	326.68261389583535
2022-10-31	Brooklyn	432.1907600596128	406.11028315946317
2022-10-31	Indiana	326.6826138958358	326.68261389583535
2022-10-31	Charlotte	402.38450074515674	428.46497764530517
2022-10-31	Sacramento	326.6826138958358	326.68261389583535
2022-10-31	LA Clippers	353.9493293591657	346.49776453055114
2022-10-31	Houston	326.6826138958358	326.68261389583535
2022-10-31	Milwaukee	409.8360655737707	402.3845007451562
2022-10-31	Detroit	326.6826138958358	326.68261389583535
2022-10-31	Toronto	517.8837555886739	406.11028315946317
2022-10-31	Atlanta	326.6826138958358	326.68261389583535
2022-10-31	Utah	450.8196721311478	391.20715350223514
2022-10-31	Memphis	326.6826138958358	326.68261389583535
2022-10-31	Washington	413.5618479880777	439.6423248882262
2022-10-31	Philadelphia	326.6826138958358	326.68261389583535
2022-11-01	Brooklyn	230.87686567164192	251.86567164179087
2022-11-01	Chicago	326.6826138958358	326.68261389583535
2022-11-01	Miami	270.5223880597017	254.19776119402968
2022-11-01	Golden State	326.6826138958358	326.6826138958353
2022-11-01	Oklahoma City	270.5223880597017	251.86567164179087
2022-11-01	Orlando	326.6826138958358	326.6826138958353
2022-11-01	Phoenix	270.5223880597017	249.53358208955206
2022-11-01	Minnesota	326.6826138958358	326.6826138958353
